id,latitude,longitude,weighted_pop_density,avg_winter_low_temp,introduced,prop_forest,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,RAC_20km
97585795,28.4735881743,-80.7182079171,138.44708251953125,13.25,N,0.05763358778625954,gray,0,-0.5632755919294573,2.216843389029192,-0.5113793128252345,-0.14898127543632486
97586321,43.5864286937,-79.754884787699993,4673.262513559817,-6.25,N,0.010031527658354826,gray,0,0.5586357358707937,-0.7876153126445367,-0.7364559245150025,0.5853451075922523
97586321,43.5864286937,-79.754884787699993,4673.262513559817,-6.25,N,0.010031527658354826,gray,0,0.5586357358707937,-0.7876153126445367,-0.7364559245150025,0.5853451075922523
97586594,43.5747706816,-79.5813035681,1984.8191028849344,-4.75,N,0.1336576989124213,gray,0,-0.10648397240676645,-0.5565031048234806,-0.15191484231648603,0.6340452234347363
97586594,43.5747706816,-79.5813035681,1984.8191028849344,-4.75,N,0.1336576989124213,gray,0,-0.10648397240676645,-0.5565031048234806,-0.15191484231648603,0.6340452234347363
97587070,43.5865031157,-79.7552806798,4603.952727466642,-6.25,N,0.010028653295128935,melanic,1,0.5414885255095756,-0.7876153126445367,-0.7364695153540105,0.577559586406065
97587070,43.5865031157,-79.7552806798,4603.952727466642,-6.25,N,0.010028653295128935,melanic,1,0.5414885255095756,-0.7876153126445367,-0.7364695153540105,0.577559586406065
97587561,28.4063361355,-81.5586309135,1.9920154809951784,12,N,0.029650436953807736,gray,0,-0.5970345150376372,2.0242498825116453,-0.6436919219192225,-0.09772270468325112
97587561,28.4063361355,-81.5586309135,1.9920154809951784,12,N,0.029650436953807736,gray,0,-0.5970345150376372,2.0242498825116453,-0.6436919219192225,-0.09772270468325112
97588502,30.4116783333,-91.1780783333,1310.3335873381868,7.5,N,0,gray,0,-0.2733513900197251,1.330913259048477,-0.7838879526530268,-0.1380136682909184
97588502,30.4116783333,-91.1780783333,1310.3335873381868,7.5,N,0,gray,0,-0.2733513900197251,1.330913259048477,-0.7838879526530268,-0.1380136682909184
97588647,28.59855,-81.1989216667,1581.2295776087976,11.5,N,0.0736355760900953,gray,0,-0.20633184208841152,1.9472124799046264,-0.43571718185760194,-0.124211310114857
97588647,28.59855,-81.1989216667,1581.2295776087976,11.5,N,0.0736355760900953,gray,0,-0.20633184208841152,1.9472124799046264,-0.43571718185760194,-0.124211310114857
97588897,26.0292296346,-80.3226505592,1983.3552246093752,16.5,N,0,gray,0,-0.10684613524334606,2.7175865059748134,-0.7838879526530268,-0.05706612849969997
97591927,40.6308466667,-73.9502333333,16209.77087398973,-0.75,N,0,gray,0,3.4127627912379648,0.05979611603266883,-0.7838879526530268,-0.359128320204298
97591927,40.6308466667,-73.9502333333,16209.77087398973,-0.75,N,0,gray,0,3.4127627912379648,0.05979611603266883,-0.7838879526530268,-0.359128320204298
97591935,40.820547468,-73.9472924784,19598.081537303657,-0.75,N,0,melanic,1,4.251029347635882,0.05979611603266883,-0.7838879526530268,-0.24599030172523967
97591935,40.820547468,-73.9472924784,19598.081537303657,-0.75,N,0,melanic,1,4.251029347635882,0.05979611603266883,-0.7838879526530268,-0.24599030172523967
97593330,40.1015086569,-82.7975795845,488.1154174804687,-3.5,N,0.0629988597491448,gray,0,-0.476767800833815,-0.3639095983059339,-0.48601072098371423,-0.24931455963808413
97593330,40.1015086569,-82.7975795845,488.1154174804687,-3.5,N,0.0629988597491448,gray,0,-0.476767800833815,-0.3639095983059339,-0.48601072098371423,-0.24931455963808413
97596530,43.860993187,-79.2110038153,1106.8691158020629,-5.75,N,0.23297080709788212,gray,0,-0.3236884101019083,-0.7105779100375179,0.3176668906316504,0.7284819315316844
97596530,43.860993187,-79.2110038153,1106.8691158020629,-5.75,N,0.23297080709788212,gray,0,-0.3236884101019083,-0.7105779100375179,0.3176668906316504,0.7284819315316844
97599006,43.7605585908,-79.2584241114,3973.926162826852,-5.75,N,0.10290763968072976,melanic,1,0.38562023264670386,-0.7105779100375179,-0.2973102122339234,0.9305754315108788
97599119,43.475928,-80.52865,1618.7463316790372,-7,N,0.0014306151645207398,gray,0,-0.19705021375893342,-0.9031714165550646,-0.7771235812582357,0.27915123421800164
97599119,43.475928,-80.52865,1618.7463316790372,-7,N,0.0014306151645207398,gray,0,-0.19705021375893342,-0.9031714165550646,-0.7771235812582357,0.27915123421800164
97601584,40.8930883333,-74.0077888833,2359.8792012021663,-1.75,N,0.00884955752212389,gray,0,-0.013694270310456318,-0.09427868918136853,-0.7420446287153362,-0.20037583066314119
97601584,40.8930883333,-74.0077888833,2359.8792012021663,-1.75,N,0.00884955752212389,gray,0,-0.013694270310456318,-0.09427868918136853,-0.7420446287153362,-0.20037583066314119
