ID,A_,TEMPERATE_OR_SUBPOLAR_NEEDLEAF_FOREST,SUBPOLAR_TAIGA_NEEDLELEAF_FOREST,TROPICAL_OR_SUBTROPICAL_BROADLEAF_EVERGREEN_FOREST,TROPICAL_OR_SUBTROPICAL_BROADLEAF_DECIDUOUS_FOREST,TEMPERATE_OR_SUBPOLAR_BROADLEAF_DECIDUOUS_FOREST,MIXED_FOREST,TROPICAL_OR_SUBTROPICAL_SHRUBLAND,TEMPERATE_OR_SUBPOLAR_SHRUBLAND,TROPICAL_OR_SUBTROPICAL_GRASSLAND,TEMPERATE_OR_SUBPOLAR_GRASSLAND,SUBPOLAR_OR_POLAR_SHRUBLAND_LICHEN_MOSS,SUBPOLAR_OR_POLAR_GRASSLAND_LICHEN_MOSS,SUBPOLAR_OR_POLAR_BARREN_LICHEN_MOSS,WETLAND,CROPLAND,BARREN_LAND,URBAN_AND_BUILT_UP
19363568,133200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15300.000000000000000,34200.000000000000000,0.000000000000000,21600.000000000000000,0.000000000000000,33300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47700.000000000000000,0.000000000000000,2859300.000000000000000,0.000000000000000
19363825,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,307800.000000000000000,27000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,151200.000000000000000,0.000000000000000,900.000000000000000,2638800.000000000000000,13500.000000000000000
19363998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,222300.000000000000000,63900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,2838600.000000000000000,10800.000000000000000
19367614,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,473400.000000000000000,0.000000000000000,0.000000000000000,2575800.000000000000000,60300.000000000000000
19368279,14400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,87300.000000000000000,250200.000000000000000,0.000000000000000,36900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6300.000000000000000,8100.000000000000000,0.000000000000000,2738700.000000000000000,0.000000000000000
19369284,512100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,196200.000000000000000,0.000000000000000,62100.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,214200.000000000000000,1917900.000000000000000,0.000000000000000,234900.000000000000000,0.000000000000000
19374511,16200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,390600.000000000000000,0.000000000000000,9000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,36000.000000000000000,16200.000000000000000,1245600.000000000000000,1422900.000000000000000
19374606,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,73800.000000000000000,599400.000000000000000,0.000000000000000,39600.000000000000000,0.000000000000000,47700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,42300.000000000000000,21600.000000000000000,2313900.000000000000000,0.000000000000000
19375862,0.000000000000000,0.000000000000000,0.000000000000000,10800.000000000000000,0.000000000000000,0.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27900.000000000000000,49500.000000000000000,0.000000000000000,3043800.000000000000000,0.000000000000000
19376667,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,890100.000000000000000,1191600.000000000000000,0.000000000000000,45000.000000000000000,1008900.000000000000000
19377479,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39600.000000000000000,360900.000000000000000,0.000000000000000,68400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,51300.000000000000000,253800.000000000000000,178200.000000000000000,2142000.000000000000000,49500.000000000000000
19377629,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39600.000000000000000,342000.000000000000000,0.000000000000000,69300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,51300.000000000000000,232200.000000000000000,165600.000000000000000,2193300.000000000000000,49500.000000000000000
19379425,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,105300.000000000000000,88200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19800.000000000000000,0.000000000000000,2928600.000000000000000,0.000000000000000
19381010,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,45000.000000000000000,0.000000000000000,36000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18900.000000000000000,0.000000000000000,79200.000000000000000,1289700.000000000000000,1670400.000000000000000
19381491,207900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,41400.000000000000000,448200.000000000000000,0.000000000000000,48600.000000000000000,0.000000000000000,16200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,520200.000000000000000,243900.000000000000000,0.000000000000000,1603800.000000000000000,14400.000000000000000
19381519,0.000000000000000,0.000000000000000,126900.000000000000000,0.000000000000000,0.000000000000000,430200.000000000000000,75600.000000000000000,0.000000000000000,10800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,45900.000000000000000,0.000000000000000,2426400.000000000000000,23400.000000000000000
19381818,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1236600.000000000000000,17100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,119700.000000000000000,4500.000000000000000,0.000000000000000,1706400.000000000000000,50400.000000000000000
19381947,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35100.000000000000000,62100.000000000000000,0.000000000000000,7200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,145800.000000000000000,4500.000000000000000,0.000000000000000,2890800.000000000000000,0.000000000000000
19383125,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,74700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,668700.000000000000000,900.000000000000000,0.000000000000000,2385900.000000000000000,0.000000000000000
19384468,107100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,72900.000000000000000,322200.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,144900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20700.000000000000000,1004400.000000000000000,1458900.000000000000000
19384566,102600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,72900.000000000000000,343800.000000000000000,0.000000000000000,4500.000000000000000,0.000000000000000,74700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22500.000000000000000,628200.000000000000000,1886400.000000000000000
19386169,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,46800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1790100.000000000000000,1305000.000000000000000
19386209,0.000000000000000,0.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43200.000000000000000,0.000000000000000,0.000000000000000,2997900.000000000000000,95400.000000000000000
19386211,0.000000000000000,0.000000000000000,9900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43200.000000000000000,0.000000000000000,0.000000000000000,2976300.000000000000000,106200.000000000000000
19386213,0.000000000000000,0.000000000000000,9000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43200.000000000000000,0.000000000000000,0.000000000000000,2986200.000000000000000,98100.000000000000000
19388186,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,65700.000000000000000,601200.000000000000000,0.000000000000000,32400.000000000000000,0.000000000000000,45900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,17100.000000000000000,2356200.000000000000000,0.000000000000000
19391665,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,457200.000000000000000,0.000000000000000,0.000000000000000,10800.000000000000000,0.000000000000000,12600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,54000.000000000000000,17100.000000000000000,2595600.000000000000000,1800.000000000000000
19397654,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,356400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,68400.000000000000000,13500.000000000000000,2268000.000000000000000,436500.000000000000000
