id,latitude,longitude,weighted_pop_density,avg_winter_low_temp,introduced,prop_forest,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,RAC_1km,RAC_10km,RAC_20km,RAC_30km,RAC_40km,RAC_50km
68220032,39.24888598,-77.48127352,47.43369674682617,-1.25,N,0.2973537604456824,gray,0,-0.6047317111653817,-0.06863210063944451,0.6639492053105873,0,-0.4281723682239517,-0.13415550260528056,-0.12558385751266965,-0.2547050676185532,-0.16566369334471284
68221535,44.48838232,-73.22720775,2045.8395996093752,-7.5,N,0.09904286308780691,gray,0,-0.0954707828869745,-1.0327005865444212,-0.28371988771500006,-0.7277648555417273,-0.7184939203694768,-0.6629530780426212,-0.6376620077977548,-0.6417201616419008,-0.6366675340274957
68222839,44.49014387,-73.23149006,1920.575268194773,-7.5,N,0.16271792579347338,gray,0,-0.12739234076718162,-1.0327005865444212,0.020564393817600075,-0.7265130537872164,-0.7183429231555459,-0.6490374003554312,-0.6375865222648195,-0.641647593424248,-0.6360801331195454
68228505,44.48866383,-73.22841628,2031.171239587706,-7.5,N,0.10464098073555166,gray,0,-0.09920877356757497,-1.0327005865444212,-0.2569681401077316,-0.7276555056206534,-0.7184844800885207,-0.6629454489783602,-0.637655413832665,-0.6417138225160415,-0.6366614870272519
68230872,44.48844869,-73.22750934,2045.2334998098872,-7.5,N,0.09995817649519029,gray,0,-0.09562523746803557,-1.0327005865444212,-0.27934587580659836,-0.7277432411245497,-0.7184920543766269,-0.6629515700600274,-0.6376607044158145,-0.6417189086322094,-0.6366663387601863
68231392,39.0581412,-77.0374212,973.4424438476564,-0.75,N,0.47474167623421354,gray,0,-0.3687535880688703,0.008493378232953605,1.5116335610807654,-0.25221205201790725,0.01854400866957813,0.0323355649316621,-0.08528759366042736,-0.14615371605414895,-0.17304372192466547
68231402,39.31067475,-76.63917597,4336.028888847057,0,N,0.009136457412319474,gray,0,0.4881463499986994,0.1241815965415508,-0.7133559947511326,-0.41977518518713614,-0.39012119106080784,-0.4046669993325579,-0.32818631798083703,-0.2973983627300259,-0.17005710963610057
68292631,45.28093149,-92.81404908,47.035508686886,-13,N,0.11429389859639073,gray,0,-0.604833182853763,-1.8810808541408004,-0.21083970220487838,-0.9554678233781098,-0.6326021889172305,-0.24109198991981276,-0.24489163350368046,-0.4630221929438342,-0.6694445974028883
68299432,37.32944994,-79.41544387,37.682069819825145,0.25,N,0.53912050256996,gray,0,-0.6072167531550774,0.16274433597774987,1.8192809207392173,0,-0.3840914294516001,-0.3875230952626636,-0.39224974382917527,-0.3914339033894391,-0.3953608363131994
68300458,28.95055273,-81.24941882,522.798828125,10.5,N,0.1554092730394963,gray,0,-0.48359271346222765,1.7438166528619115,-0.014361494869703353,0,-0.17045195034414373,-0.1696031772226164,-0.1694353315207709,-0.13769598962512433,-0.1364380232888832
68305086,28.07354167,-82.37033833,1904.4508056640627,12.25,N,0.014101057579318446,gray,0,-0.13150139526137497,2.013755828915305,-0.6896316397097441,-0.14344799373387007,-0.12440347573958584,-0.1287567394727791,-0.1187806580382984,-0.1166810702698132,-0.12215278201137592
68305151,40.21196304,-74.93433521,838.2353467283323,-2,N,0.2186873029521353,gray,0,-0.4032088965175622,-0.18432031894804168,0.28802548443753906,-0.36742504540763987,-0.37327689132225084,-0.18684391229961833,-0.21075729827901363,-0.1915343394383847,-0.22793241267841982
68315890,30.16318586,-94.16217272,112.52001692022657,8,N,0.059272300469483556,gray,0,-0.5881455312595614,1.358189258499921,-0.47377163730498323,0,-0.21765410854375816,-0.22752864443612134,-0.2253486562020408,-0.2300482504398602,-0.23217808589796082
68320128,42.27936223,-71.1342111,3742.876401801955,-3.5,N,0.03664471800744345,gray,0,0.3369911789043059,-0.41569675556523605,-0.5819021577900274,-0.44559416742874325,-0.4997822566440881,-0.4568616404181601,-0.4475632323567838,-0.4421279742892237,-0.4476819271139618
68323437,47.83924083,-122.1856436,1248.7918975074697,2.25,Y,0.026586620926243552,gray,0,-0.2985853013504971,0.4712462514673424,-0.6299668272837207,-0.6795927208004476,-0.6826507044023187,-0.6584379738627106,-0.653551527678042,-0.6542850009751193,-0.6541440356125606
68323446,47.83683553,-122.1857509,1262.2930266473124,2.25,Y,0.02512132457893234,gray,0,-0.29514476029289,0.4712462514673424,-0.6369690449075167,-0.6795961016402956,-0.6826415338323989,-0.6591338394126184,-0.6537500083819089,-0.6542854034560537,-0.6541443974761528
68331549,40.43681255,-79.90512577,2011.8505979822676,-2.75,N,0.4140981735159817,gray,0,-0.10413232181411791,-0.3000085372566389,1.2218362076092104,0.3907717149042941,0.17813024599741842,0.044680725596211654,-0.015975530588980564,-0.03590292872496281,-0.07001151530514718
68373338,40.76588,-73.97332833,24213.039328879622,-0.5,N,0.0014302059496567503,gray,0,5.5534760578377425,0.047056117669152665,-0.7501818900072547,-0.21381314178450514,-0.3180746461232674,-0.2779500898281259,-0.2743571694659198,-0.28553846466700883,-0.28887134126057107
