id,latitude,longitude,weighted_pop_density,avg_winter_low_temp,introduced,prop_forest,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,RAC_20km
19363568,45.4290473682,-122.5216483708,673.664881882062,3,Y,0.0579337899543379,gray,0,-0.43086294557674126,0.6375766355852857,-0.5099598682333182,-0.1677101701184421
19368279,47.5502520635,-122.1232264861,1320.3115620601277,2.25,Y,0.11181012296253932,gray,0,-0.270882843495768,0.5220205316747579,-0.25521663965932945,-0.1677101701184421
19403788,47.6571139126,-122.30966447,4166.9521484375,3.25,Y,5.966587112171837e-4,gray,0,0.43337477593728835,0.676095336888795,-0.7810667738911258,-0.1677101701184421
19422594,36.9895561648,-121.9151272821,401.94457255914466,5.25,Y,0.3588352840422495,gray,0,-0.4980864296762556,0.9842449473168694,0.9127913437881645,-0.1677101701184421
19486309,49.2600793688,-123.1878166515,4630.29345703125,2.5,Y,0.02340182648401826,gray,0,0.548005210329603,0.5605392329782671,-0.6732371993406369,-0.1677101701184421
19502009,49.2334629607,-122.7934360215,1991.692962963633,1.5,Y,0.04696969696969697,melanic,1,-0.10478338246979793,0.40646442776423,-0.5618013409049583,-0.1677101701184421
19504601,38.0729866961,-122.5880334046,318.5239823218478,5.5,Y,0.7467199087278951,gray,0,-0.5187246467287933,1.0227636486203786,2.746824509920491,-0.1677101701184421
19505341,37.4887883333,-122.24108,1028.0458539594954,6.25,Y,0,melanic,1,-0.3431892501471279,1.1383197525309066,-0.7838879526530346,-0.1677101701184421
19514871,37.3371283333,-121.8802416667,4505.799359913802,6.25,Y,0,gray,0,0.5172054258787749,1.1383197525309066,-0.7838879526530346,-0.1677101701184421
19516300,47.7550908266,-122.3623842773,2292.552734375,3.25,Y,0.13060874535581596,gray,0,-0.03035080836426802,0.676095336888795,-0.16633119601791485,-0.1677101701184421
19519891,47.604349,-122.1569574,2108.137939453125,2.25,Y,0.08925007128599943,gray,0,-0.07597494689494015,0.5220205316747579,-0.36188723284916197,-0.1677101701184421
19527760,46.7231750488,-122.9339828491,477.08056640625006,2.25,Y,0.382,gray,0,-0.47949781809890196,0.5220205316747579,1.0223209684413208,-0.1677101701184421
19534711,36.9180875,-121.8379746,60.7503641317083,5.5,Y,0.08440262332477902,gray,0,-0.5824977256232592,1.0227636486203786,-0.38480739973946815,-0.1677101701184421
19535924,36.9730916667,-122.0324333333,1037.884111655069,5.5,Y,0.00797720797720797,gray,0,-0.34075526955357816,1.0227636486203786,-0.7461693552345579,-0.1677101701184421
19536839,45.5882113874,-122.7777391671,1083.597495953735,2.5,Y,0.5412748171368861,gray,0,-0.32944579853835,0.5605392329782671,1.7754193862903147,-0.1677101701184421
19547212,48.4628348561,-123.3102263945,2121.60400390625,3.5,Y,0.15468036529680365,gray,0,-0.07264344851742327,0.7146140381923043,-0.05251346124669822,-0.1677101701184421
19554563,48.4641033333,-123.3139633333,2121.60400390625,3.5,Y,0.12475021410219812,gray,0,-0.07264344851742327,0.7146140381923043,-0.19403206359591127,-0.1677101701184421
19554571,48.4619466667,-123.3132866667,2121.60400390625,3.5,Y,0.126,gray,0,-0.07264344851742327,0.7146140381923043,-0.18812270642819484,-0.1677101701184421
19558545,49.8788981525,-119.4166546394,955.3816128053878,-4.75,Y,0.07721226142278774,melanic,1,-0.3611663512037196,-0.5565031048235025,-0.41880555631871846,-0.1677101701184421
19559763,47.6146329364,-122.2302686907,1038.52201619955,3.25,Y,0.022626660108214458,gray,0,-0.3405974522519941,0.676095336888795,-0.6769024151084619,-0.1677101701184421
19561634,48.4650779292,-123.3172997833,2131.7907136919416,3.5,Y,0.08457142857142858,gray,0,-0.07012326103121297,0.7146140381923043,-0.384009238633641,-0.1677101701184421
19565143,37.4365420944,-122.1688983208,2629.643473666552,6,Y,0,gray,0,0.05304529113718342,1.0998010512273972,-0.7838879526530346,-0.1677101701184421
19592153,37.3952966667,-122.0708555,2807.480893319585,6.25,Y,0,gray,0,0.09704218994144971,1.1383197525309066,-0.7838879526530346,-0.1677101701184421
19597417,37.7726533333,-122.4803,6888.4111328125,7.5,Y,0.16847031295700496,gray,0,1.1066625225156899,1.3309132590484531,0.012689487667646892,-0.1677101701184421
19606612,38.5755964557,-121.4628230408,3067.673479556841,6,Y,0,gray,0,0.16141372045868096,1.0998010512273972,-0.7838879526530346,-0.1677101701184421
19677691,47.6683272841,-117.4026768376,1833.640901957843,-2,Y,0,melanic,1,-0.14388539231364614,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19701348,48.46353114,-123.3150381,2121.60400390625,3.5,Y,0.11627244229125108,gray,0,-0.07264344851742327,0.7146140381923043,-0.23411747478945785,-0.1677101701184421
19713658,47.66808383,-117.401166,1764.093511415353,-2,Y,0,gray,0,-0.16109138591031788,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19721858,48.4141509,-123.3637724,4161.07080078125,3.5,Y,0.04024960998439937,gray,0,0.4319197331337569,0.7146140381923043,-0.5935758986624833,-0.1677101701184421
19739198,45.52914671,-122.7784012,398.6710262815496,2.25,Y,0.14016018306636155,gray,0,-0.4988963035744905,0.5220205316747579,-0.12116917507010204,-0.1677101701184421
19743788,37.24833363,-121.8735695,2973.885498046875,5.5,Y,0,melanic,1,0.1382106154001332,1.0227636486203786,-0.7838879526530346,-0.1677101701184421
19743792,37.24592324,-121.8735481,2951.0720066482686,5.5,Y,0.00479185384845762,gray,0,0.13256656773910225,1.0227636486203786,-0.7612306511617664,-0.1677101701184421
19744561,37.51722754,-122.2776402,2225.8612842833304,6.25,Y,0.03348597595878649,gray,0,-0.04685024355916525,1.1383197525309066,-0.6255563596993401,-0.1677101701184421
19744974,49.86320667,-119.4426283,1178.7606598444004,-4.75,Y,0.03926626540556034,gray,0,-0.3059024739683008,-0.5565031048235025,-0.5982254425127682,-0.1677101701184421
19763684,48.41460419,-123.3654175,4161.07080078125,3.5,Y,0.03982710713183081,gray,0,0.4319197331337569,0.7146140381923043,-0.5955736170433659,-0.1677101701184421
19765544,48.42920434,-123.3360946,4161.07080078125,3.5,Y,0.00882436663820096,gray,0,0.4319197331337569,0.7146140381923043,-0.7421637386610818,-0.1677101701184421
19776576,48.46495593,-123.3165121,2121.60400390625,3.5,Y,0.09249214958606908,gray,0,-0.07264344851742327,0.7146140381923043,-0.34655772827200954,-0.1677101701184421
19802175,47.66850107,-117.4026388,1835.1711778710464,-2,Y,0,gray,0,-0.14350680273094088,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19823959,47.66461859,-117.4001219,1662.8187538515692,-2,Y,0,gray,0,-0.1861467160464263,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19824631,48.46215973,-123.3133386,2121.60400390625,3.5,Y,0.12618025751072962,gray,0,-0.07264344851742327,0.7146140381923043,-0.18727039563245115,-0.1677101701184421
19830529,48.46138763,-123.3088913,2121.60400390625,3.5,Y,0.1498567335243553,gray,0,-0.07264344851742327,0.7146140381923043,-0.07532101815630657,-0.1677101701184421
19844364,48.4630127,-123.3054047,2121.60400390625,3.5,Y,0.16671490593342983,gray,0,-0.07264344851742327,0.7146140381923043,0.004389404353162373,-0.1677101701184421
19846859,48.46353667,-123.3109367,2121.60400390625,3.5,Y,0.1484441906936911,melanic,1,-0.07264344851742327,0.7146140381923043,-0.08199993821435247,-0.1677101701184421
19849845,48.47109667,-123.3120283,2121.60400390625,3.5,Y,0.06735751295336788,gray,0,-0.07264344851742327,0.7146140381923043,-0.46540172019465326,-0.1677101701184421
19857187,37.50852,-122.2832154,1823.945397209152,6.25,Y,0.05287224921406116,gray,0,-0.14628405589140553,1.1383197525309066,-0.5338923290698898,-0.1677101701184421
19862733,37.38829014,-122.077694,2463.8155273043167,6.25,Y,0,gray,0,0.01201953070243833,1.1383197525309066,-0.7838879526530346,-0.1677101701184421
19864531,47.66872291,-117.4032648,1866.5751257076067,-2,Y,0,gray,0,-0.1357374799544673,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19865786,48.46389008,-123.3111115,2121.60400390625,3.5,Y,0.14824335904027422,gray,0,-0.07264344851742327,0.7146140381923043,-0.08294952963854021,-0.1677101701184421
19865836,47.66857167,-117.4034367,1871.103580782483,-2,Y,0,gray,0,-0.1346171421759631,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19868998,47.66832469,-117.4025526,1828.227524688417,-2,Y,0,gray,0,-0.1452246594508827,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19883165,47.66754308,-117.4043079,1884.820378573501,-2,Y,0,gray,0,-0.131223612481777,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19885358,49.20974264,-124.0192153,1567.123625143366,1.5,Y,0.11739974126778785,gray,0,-0.20982164847656654,0.40646442776423,-0.2287872719932242,-0.1677101701184421
19890686,47.66249436,-117.4171716,1889.9121921542671,-2,Y,0,gray,0,-0.12996390005859726,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19899939,48.41374667,-123.3612583,4161.07080078125,3.5,Y,0.0401369010578718,melanic,1,0.4319197331337569,0.7146140381923043,-0.5941088197844233,-0.1677101701184421
19907104,49.1723155,-123.9696919,1427.9239281634534,1.5,Y,0.13038416763678698,gray,0,-0.24425959181581752,0.40646442776423,-0.1673930658597713,-0.1677101701184421
19925685,47.66842102,-117.4037224,1880.294488927736,-2,Y,0,gray,0,-0.13234331557425608,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
19929794,49.1723155,-123.9696919,1427.9239281634534,1.5,Y,0.1287128712871287,melanic,1,-0.24425959181581752,0.40646442776423,-0.1752954490444447,-0.1677101701184421
19936102,47.6680833333,-117.40107,1759.9248666901765,-2,Y,0,gray,0,-0.16212270676777504,-0.13279739048490022,-0.7838879526530346,-0.1677101701184421
